Order ID,Item,Quantity Ordered,Price Each,Order Date,Test Type
7142,Yum Woonsen,2,13,2020-01-18 12:33:00,B
7143,Pad Kee Mao,2,13,2020-01-18 12:02:00,B
7144,Som Tum,1,11,2020-01-18 12:12:00,A
7145,Pad Thai,2,13,2020-01-18 12:51:00,B
7146,Shrimp Rolls,2,12,2020-01-18 12:12:00,B
7147,Green Curry,1,14,2020-01-18 12:55:00,B
7148,Yellow Curry,1,14,2020-01-18 12:07:00,B
7149,Tom Kha Gai,3,13,2020-01-18 12:23:00,A
7150,Pumpkin Curry,2,16,2020-01-18 12:21:00,B
7151,Grilled Thai Steak,1,20,2020-01-18 12:59:00,A
7152,Yum Woonsen,2,13,2020-01-18 12:18:00,A
7153,Tom Kha Gai,1,13,2020-01-18 12:14:00,B
7154,Pad Prig Khing,1,15,2020-01-18 13:47:00,B
7155,Green Curry,4,14,2020-01-18 13:45:00,A
7156,Chicken Satay,2,11,2020-01-18 13:00:00,B
7157,Sticky Rice with Mango,1,6.5,2020-01-18 13:23:00,A
7157,Yellow Curry,1,14,2020-01-18 13:23:00,A
7158,Nam Kao Tod,1,13,2020-01-18 13:43:00,B
7159,Pad Ka Nar,2,15,2020-01-18 13:30:00,B
7160,Thai Streetfood Noodle,1,13,2020-01-18 13:50:00,A
7161,Thai Fried Rice,1,13,2020-01-18 13:11:00,A
7162,Bar-B-Q Chicken,3,20,2020-01-18 13:48:00,B
7163,Yum Woonsen,1,13,2020-01-18 13:48:00,A
7164,Tom Kha Gai,1,13,2020-01-18 13:30:00,B
7165,Pad Thai,1,13,2020-01-18 13:22:00,A
7166,Thai Beef Noodle Soup,3,13,2020-01-18 13:48:00,B
7167,Won Ton Soup,1,12,2020-01-18 13:00:00,B
7168,Thai Beef Noodle Soup,1,13,2020-01-18 13:00:00,B
7169,Yellow Curry,1,14,2020-01-18 13:22:00,A
7170,Red Curry,1,14,2020-01-18 13:33:00,A
7171,Pad Prig Khing,1,15,2020-01-18 13:28:00,B
7172,Tom Kha Gai,3,13,2020-01-18 13:54:00,B
7173,Won Ton Soup,2,12,2020-01-18 13:15:00,A
7174,Tom Kha Gai,2,13,2020-01-18 13:58:00,A
7175,Vegan Fresh Rolls,1,10,2020-01-18 13:17:00,B
7175,Sticky Rice with Mango,1,6.5,2020-01-18 13:17:00,B
7176,Larb Gai,2,12,2020-01-18 13:47:00,A
7177,Sticky Rice with Mango,1,6.5,2020-01-18 13:37:00,B
7178,Red Curry,2,14,2020-01-18 13:04:00,B
7179,Won Ton Soup,1,12,2020-01-18 13:46:00,A
7180,Yum Nua,2,12,2020-01-18 13:11:00,A
7181,Green Curry,2,14,2020-01-18 13:36:00,A
7182,Sticky Rice with Mango,1,6.5,2020-01-18 13:21:00,A
7183,Pra Ram,1,15,2020-01-18 13:32:00,B
7184,Pad Khing,2,15,2020-01-18 13:12:00,B
7185,Thai Beef Noodle Soup,2,13,2020-01-18 13:49:00,A
7186,Green Curry,2,14,2020-01-18 13:31:00,B
7187,Tom Yum Gai,1,12,2020-01-18 13:00:00,A
7188,Pad Ka Nar,1,15,2020-01-18 13:27:00,B
7189,Pad Kee Mao,1,13,2020-01-18 14:18:00,A
7190,Larb Gai,1,12,2020-01-18 14:28:00,A
7191,Red Curry,1,14,2020-01-18 14:19:00,B
7192,Yum Woonsen,1,13,2020-01-18 14:00:00,B
7193,Pad Khing,3,15,2020-01-18 14:39:00,A
7194,Red Curry,2,14,2020-01-18 14:27:00,A
7195,Pad Prig Khing,2,15,2020-01-18 14:04:00,A
7196,Pad See Ew,1,13,2020-01-18 14:46:00,B
7197,Green Curry,1,14,2020-01-18 14:24:00,B
7198,MyThai Salad,1,13,2020-01-18 14:36:00,B
7199,Tom Kha Gai,1,13,2020-01-18 14:14:00,A
7200,Pad See Ew,1,13,2020-01-18 14:36:00,B
7201,Pad Thai,1,13,2020-01-18 14:03:00,A
7202,Nam Kao Tod,2,13,2020-01-18 14:15:00,A
7203,Green Curry,1,14,2020-01-18 14:19:00,B
7204,Vegan Fresh Rolls,1,10,2020-01-18 14:41:00,B
7205,Yellow Curry,1,14,2020-01-18 14:25:00,A
7206,Samosa,1,10,2020-01-18 14:55:00,B
7207,Thai Streetfood Noodle,1,13,2020-01-18 14:59:00,B
7208,Tom Yum Gai,1,12,2020-01-18 14:45:00,A
7209,Thai Beef Noodle Soup,2,13,2020-01-18 14:25:00,B
7210,Thai Streetfood Noodle,1,13,2020-01-18 14:44:00,A
7211,Pra Ram,2,15,2020-01-18 14:22:00,B
7212,Thai Beef Noodle Soup,2,13,2020-01-18 14:51:00,A
7213,Sriracha Wings,1,11,2020-01-18 14:10:00,A
7214,Egg Rolls,1,10,2020-01-18 14:02:00,A
7215,Green Curry,2,14,2020-01-18 14:16:00,A
7216,Green Curry,1,14,2020-01-18 14:12:00,A
7217,Yellow Curry,3,14,2020-01-18 14:43:00,A
7218,Won Ton Soup,5,12,2020-01-18 14:55:00,A
7219,Nam Kao Tod,2,13,2020-01-18 14:56:00,B
7220,Pad Ka Nar,4,15,2020-01-18 14:32:00,A
7221,Thai Beef Noodle Soup,1,13,2020-01-18 14:18:00,A
7222,Vegan Fresh Rolls,5,10,2020-01-18 14:04:00,A
7223,Thai Streetfood Noodle,1,13,2020-01-18 15:33:00,A
7224,Tom Kha Gai,1,13,2020-01-18 15:08:00,B
7225,Red Curry,1,14,2020-01-18 15:26:00,B
7226,Larb Gai,1,12,2020-01-18 15:58:00,A
7227,Green Curry,2,14,2020-01-18 15:31:00,B
7228,Som Tum,1,11,2020-01-18 15:55:00,A
7229,Red Curry,1,14,2020-01-18 15:45:00,B
7230,Pad Pak,1,15,2020-01-18 15:15:00,B
7231,Basil Fried Rice,1,13,2020-01-18 15:55:00,B
7232,Nam Kao Tod,1,13,2020-01-18 15:13:00,B
7233,MyThai Salad,1,13,2020-01-18 15:18:00,B
7234,Pad Pak,1,15,2020-01-18 15:49:00,A
7235,Tom Kha Gai,1,13,2020-01-18 15:18:00,B
7236,Pad See Ew,1,13,2020-01-18 15:23:00,B
7237,Won Ton Soup,2,12,2020-01-18 15:16:00,A
7238,Yellow Curry,1,14,2020-01-18 15:56:00,B
7239,Bar-B-Q Chicken,2,20,2020-01-18 15:42:00,B
7240,Pad See Ew,1,13,2020-01-18 15:26:00,B
7241,Vegan Fresh Rolls,1,10,2020-01-18 15:44:00,A
7242,Yellow Curry,1,14,2020-01-18 15:18:00,A
7243,Yellow Curry,2,14,2020-01-18 15:44:00,B
7244,Pad Kee Mao,1,13,2020-01-18 15:44:00,A
7245,Green Curry,2,14,2020-01-18 15:57:00,B
7246,Pad Prig Khing,1,15,2020-01-18 15:36:00,A
7247,Som Tum,1,11,2020-01-18 15:51:00,B
7248,Grilled Salmon,1,22,2020-01-18 15:56:00,A
7249,Thai Fried Rice,1,13,2020-01-18 15:24:00,B
7250,Pra Ram,2,15,2020-01-18 15:29:00,B
7251,Green Curry,1,14,2020-01-18 15:46:00,B
7252,Basil Fried Rice,1,13,2020-01-18 15:14:00,A
7253,Thai Fried Rice,1,13,2020-01-18 15:41:00,A
7254,Pad Hi Ma Parn,2,15,2020-01-18 15:42:00,B
7255,Tom Yum Gai,4,12,2020-01-18 15:31:00,B
7256,Yellow Curry,2,14,2020-01-18 15:36:00,B
7257,Green Curry,1,14,2020-01-18 17:37:00,A
7258,Sticky Rice with Mango,1,6.5,2020-01-18 17:06:00,A
7259,Won Ton Soup,2,12,2020-01-18 17:51:00,A
7260,Pad Hi Ma Parn,3,15,2020-01-18 17:23:00,A
7261,Green Curry,1,14,2020-01-18 17:28:00,A
7262,Grilled Thai Steak,1,20,2020-01-18 17:59:00,B
7263,Pad Kee Mao,1,13,2020-01-18 17:40:00,A
7264,Som Tum,6,11,2020-01-18 17:35:00,B
7265,Thai Streetfood Noodle,4,13,2020-01-18 17:45:00,B
7266,Sticky Rice with Mango,1,6.5,2020-01-18 17:05:00,B
7266,Thai Fried Rice,1,13,2020-01-18 17:05:00,B
7267,Yellow Curry,1,14,2020-01-18 17:41:00,B
7268,Sticky Rice with Mango,1,6.5,2020-01-18 17:56:00,B
7269,Pumpkin Curry,1,16,2020-01-18 17:27:00,B
7270,MyThai Salad,1,13,2020-01-18 17:20:00,A
7271,Shrimp Rolls,1,12,2020-01-18 17:26:00,A
7271,Egg Rolls,1,10,2020-01-18 17:26:00,A
7272,Yellow Curry,1,14,2020-01-18 17:21:00,B
7273,Nam Kao Tod,2,13,2020-01-18 17:56:00,B
7274,Sticky Rice with Mango,3,6.5,2020-01-18 17:12:00,B
7275,Won Ton Soup,2,12,2020-01-18 17:51:00,A
7276,Red Curry,3,14,2020-01-18 17:32:00,A
7277,Sticky Rice with Mango,3,6.5,2020-01-18 17:11:00,A
7278,Red Curry,1,14,2020-01-18 17:56:00,A
7279,Green Curry,1,14,2020-01-18 17:24:00,B
7280,Pad Thai,2,13,2020-01-18 17:50:00,A
7281,Green Curry,1,14,2020-01-18 17:46:00,B
7282,Thai Beef Noodle Soup,1,13,2020-01-18 17:29:00,A
7283,Yum Nua,1,12,2020-01-18 17:24:00,B
7284,Tom Yum Gai,3,12,2020-01-18 17:06:00,B
7285,Pad Thai,1,13,2020-01-18 17:08:00,A
7286,Sticky Rice with Mango,1,6.5,2020-01-18 17:38:00,A
7286,Red Curry,1,14,2020-01-18 17:38:00,A
7287,Thai Streetfood Noodle,2,13,2020-01-18 17:08:00,B
7288,Pad Thai,3,13,2020-01-18 17:55:00,B
7289,Grilled Thai Steak,1,20,2020-01-18 18:28:00,B
7290,Pad Thai,1,13,2020-01-18 18:19:00,A
7291,Won Ton Soup,1,12,2020-01-18 18:31:00,A
7292,Pad Pak,1,15,2020-01-18 18:46:00,A
7293,Shrimp Rolls,1,12,2020-01-18 18:35:00,B
7294,Pad Thai,2,13,2020-01-18 18:38:00,B
7295,Pad Kee Mao,2,13,2020-01-18 18:29:00,A
7296,Grilled Thai Steak,1,20,2020-01-18 18:31:00,A
7297,Green Curry,1,14,2020-01-18 18:11:00,A
7298,Won Ton Soup,2,12,2020-01-18 18:05:00,A
7299,Thai Beef Noodle Soup,1,13,2020-01-18 18:09:00,B
7300,Red Curry,1,14,2020-01-18 18:31:00,B
7301,Pad Thai,2,13,2020-01-18 18:51:00,B
7302,Thai Fried Rice,1,13,2020-01-18 18:10:00,B
7303,Basil Fried Rice,1,13,2020-01-18 18:07:00,A
7304,Shrimp Rolls,1,12,2020-01-18 18:20:00,B
7305,Pumpkin Curry,1,16,2020-01-18 18:19:00,A
7306,Sticky Rice with Mango,2,6.5,2020-01-18 18:17:00,A
7306,Yum Nua,2,12,2020-01-18 18:17:00,A
7307,Nam Kao Tod,2,13,2020-01-18 18:32:00,B
7308,Red Curry,2,14,2020-01-18 18:53:00,B
7309,Thai Fried Rice,1,13,2020-01-18 18:13:00,A
7310,Yellow Curry,2,14,2020-01-18 18:37:00,B
7311,Shrimp Rolls,1,12,2020-01-18 18:29:00,A
7311,Grilled Salmon,1,22,2020-01-18 18:29:00,A
7312,Thai Beef Noodle Soup,1,13,2020-01-18 18:19:00,B
7313,Larb Gai,2,12,2020-01-18 18:23:00,A
7314,Sticky Rice with Mango,1,6.5,2020-01-18 18:32:00,A
7315,Sticky Rice with Mango,2,6.5,2020-01-18 18:12:00,B
7315,Sticky Rice with Mango,2,6.5,2020-01-18 18:12:00,B
7316,Pumpkin Curry,1,16,2020-01-18 18:04:00,A
7317,Tom Kha Gai,1,13,2020-01-18 18:30:00,A
7318,Red Curry,2,14,2020-01-18 18:03:00,B
7319,Green Curry,1,14,2020-01-18 18:24:00,B
7320,Yum Nua,2,12,2020-01-18 18:19:00,B
7321,Pad Thai,2,13,2020-01-18 18:20:00,A
7322,Red Curry,1,14,2020-01-18 18:51:00,A
7323,Sticky Rice with Mango,5,6.5,2020-01-18 18:43:00,B
7323,Sticky Rice with Mango,5,6.5,2020-01-18 18:43:00,B
7324,Thai Fried Rice,3,13,2020-01-18 18:06:00,A
7325,Green Curry,1,14,2020-01-18 18:39:00,A
7326,Yellow Curry,1,14,2020-01-18 18:26:00,B
7327,Grilled Salmon,1,22,2020-01-18 18:38:00,B
7328,Sticky Rice with Mango,2,6.5,2020-01-18 18:57:00,A
7328,Sticky Rice with Mango,2,6.5,2020-01-18 18:57:00,A
7329,Sticky Rice with Mango,1,6.5,2020-01-18 18:14:00,B
7330,Thai Beef Noodle Soup,1,13,2020-01-18 19:36:00,A
7331,Larb Gai,1,12,2020-01-18 19:57:00,A
7332,Sticky Rice with Mango,3,6.5,2020-01-18 19:10:00,A
7332,Basil Fried Rice,3,13,2020-01-18 19:10:00,A
7333,Thai Beef Noodle Soup,2,13,2020-01-18 19:32:00,B
7334,Thai Streetfood Noodle,1,13,2020-01-18 19:26:00,A
7335,Tom Kha Gai,1,13,2020-01-18 19:17:00,A
7336,Pad Prig Khing,2,15,2020-01-18 19:44:00,B
7337,Tom Yum Goong,1,16,2020-01-18 19:07:00,B
7338,Pad Thai,2,13,2020-01-18 19:08:00,A
7339,Yellow Curry,1,14,2020-01-18 19:06:00,B
7340,Tom Yum Gai,1,12,2020-01-18 19:03:00,A
7341,Yellow Curry,4,14,2020-01-18 19:58:00,B
7342,Larb Gai,1,12,2020-01-18 19:16:00,A
7343,Thai Fried Rice,2,13,2020-01-18 19:42:00,A
7344,Yellow Curry,1,14,2020-01-18 19:06:00,B
7345,Egg Rolls,2,10,2020-01-18 19:59:00,A
7345,Sticky Rice with Mango,1,6.5,2020-01-18 19:59:00,A
7346,Pad Ma Keur,1,15,2020-01-18 19:56:00,B
7347,Nam Kao Tod,1,13,2020-01-18 19:45:00,A
7348,Pad See Ew,1,13,2020-01-18 19:14:00,B
7349,Bar-B-Q Chicken,2,20,2020-01-18 19:12:00,B
7350,Pad Thai,1,13,2020-01-18 19:00:00,B
7351,Pad Ma Keur,1,15,2020-01-18 19:20:00,A
7352,Thai Beef Noodle Soup,2,13,2020-01-18 19:05:00,A
7353,Green Curry,2,14,2020-01-18 19:35:00,B
7354,Pad See Ew,1,13,2020-01-18 19:28:00,A
7355,Pad See Ew,3,13,2020-01-18 19:27:00,A
7356,Thai Beef Noodle Soup,4,13,2020-01-18 19:16:00,B
7357,Green Curry,1,14,2020-01-18 19:23:00,A
7358,Pad Kee Mao,1,13,2020-01-18 19:00:00,B
7359,Red Curry,1,14,2020-01-18 19:52:00,B
7360,Green Curry,1,14,2020-01-18 19:01:00,B
7361,Tom Yum Goong,1,16,2020-01-18 19:06:00,A
7362,Won Ton Soup,2,12,2020-01-18 19:06:00,A
7363,Red Curry,1,14,2020-01-18 19:02:00,A
7364,Sticky Rice with Mango,1,6.5,2020-01-18 19:56:00,A
7365,MyThai Salad,1,13,2020-01-18 19:47:00,A
7366,Nam Kao Tod,1,13,2020-01-18 19:14:00,A
7367,Red Curry,1,14,2020-01-18 20:15:00,B
7368,Yum Woonsen,1,13,2020-01-18 20:28:00,A
7369,Pad Ma Keur,3,15,2020-01-18 20:16:00,A
7370,Thai Fried Rice,1,13,2020-01-18 20:37:00,A
7371,Tom Kha Gai,1,13,2020-01-18 20:53:00,B
7372,Grilled Thai Steak,1,20,2020-01-18 20:36:00,B
7373,Pad Hi Ma Parn,3,15,2020-01-18 20:14:00,A
7374,Pad Ma Keur,1,15,2020-01-18 20:06:00,B
7375,Pad Thai,1,13,2020-01-18 20:10:00,B
7376,Won Ton Soup,1,12,2020-01-18 20:14:00,A
7377,Red Curry,1,14,2020-01-18 20:54:00,A
7378,Red Curry,2,14,2020-01-18 20:39:00,B
7379,Yellow Curry,2,14,2020-01-18 20:01:00,B
7380,MyThai Salad,2,13,2020-01-18 20:34:00,B
7381,Sticky Rice with Mango,1,6.5,2020-01-18 20:47:00,B
7382,MyThai Salad,1,13,2020-01-18 20:36:00,B
7383,Larb Gai,2,12,2020-01-18 20:04:00,B
7384,Won Ton Soup,1,12,2020-01-18 20:13:00,B
7385,Samosa,1,10,2020-01-18 20:05:00,B
7386,Red Curry,1,14,2020-01-18 20:59:00,B
7387,Tom Yum Gai,1,12,2020-01-18 20:42:00,B
7388,Sticky Rice with Mango,2,6.5,2020-01-18 20:05:00,A
7388,Pad Ma Keur,2,15,2020-01-18 20:05:00,A
7389,Pad Khing,1,15,2020-01-18 20:12:00,B
7390,Chicken Satay,3,11,2020-01-18 20:24:00,B
7391,Green Curry,1,14,2020-01-19 12:22:00,A
7392,Green Curry,1,14,2020-01-19 12:01:00,B
7393,Won Ton Soup,3,12,2020-01-19 12:29:00,B
7394,Yum Woonsen,3,13,2020-01-19 12:58:00,B
7395,Pad Thai,1,13,2020-01-19 12:07:00,B
7396,Chicken Satay,2,11,2020-01-19 12:11:00,A
7397,Pad Khing,1,15,2020-01-19 12:58:00,A
7398,Thai Beef Noodle Soup,1,13,2020-01-19 12:06:00,B
7399,Yum Nua,1,12,2020-01-19 12:23:00,B
7400,Pad Thai,1,13,2020-01-19 12:17:00,B
7401,Green Curry,1,14,2020-01-19 12:52:00,B
7402,Pad See Ew,1,13,2020-01-19 12:21:00,B
7403,Pad Pak,1,15,2020-01-19 12:29:00,B
7404,Grilled Salmon,1,22,2020-01-19 12:01:00,A
7405,Thai Streetfood Noodle,1,13,2020-01-19 12:46:00,A
7406,Basil Fried Rice,1,13,2020-01-19 12:23:00,A
7407,Pumpkin Curry,1,16,2020-01-19 12:05:00,A
7408,Pumpkin Curry,2,16,2020-01-19 12:01:00,A
7409,Tom Kha Gai,1,13,2020-01-19 12:00:00,B
7410,Yellow Curry,1,14,2020-01-19 12:12:00,A
7411,Pad Thai,2,13,2020-01-19 12:01:00,B
7412,Grilled Thai Steak,1,20,2020-01-19 12:03:00,A
7413,Yellow Curry,3,14,2020-01-19 12:01:00,B
7414,Pad See Ew,1,13,2020-01-19 12:20:00,B
7415,Grilled Salmon,1,22,2020-01-19 12:22:00,B
7416,Grilled Thai Steak,3,20,2020-01-19 12:05:00,A
7417,Thai Streetfood Noodle,2,13,2020-01-19 13:33:00,A
7418,Thai Streetfood Noodle,1,13,2020-01-19 13:24:00,B
7419,Yum Nua,1,12,2020-01-19 13:31:00,A
7420,Sticky Rice with Mango,1,6.5,2020-01-19 13:21:00,B
7420,Pad Khing,1,15,2020-01-19 13:21:00,B
7421,Sticky Rice with Mango,3,6.5,2020-01-19 13:23:00,A
7421,Pad Thai,3,13,2020-01-19 13:23:00,A
7422,Green Curry,2,14,2020-01-19 13:22:00,A
7423,Tom Kha Gai,1,13,2020-01-19 13:45:00,B
7424,Pra Ram,1,15,2020-01-19 13:37:00,A
7425,Yum Nua,1,12,2020-01-19 13:24:00,B
7426,Pra Ram,3,15,2020-01-19 13:49:00,A
7427,Pad Pak,1,15,2020-01-19 13:47:00,B
7428,MyThai Salad,1,13,2020-01-19 13:14:00,B
7429,Sticky Rice with Mango,1,6.5,2020-01-19 13:53:00,B
7430,Thai Beef Noodle Soup,2,13,2020-01-19 13:13:00,A
7431,Won Ton Soup,1,12,2020-01-19 13:54:00,B
7432,Red Curry,1,14,2020-01-19 13:57:00,A
7433,Grilled Salmon,2,22,2020-01-19 13:12:00,B
7434,Vegan Fresh Rolls,1,10,2020-01-19 13:41:00,B
7435,Green Curry,1,14,2020-01-19 13:16:00,B
7436,Tom Kha Gai,1,13,2020-01-19 13:57:00,A
7437,Pad See Ew,1,13,2020-01-19 13:59:00,B
7438,Thai Beef Noodle Soup,2,13,2020-01-19 13:49:00,B
7439,Thai Beef Noodle Soup,1,13,2020-01-19 13:14:00,A
7440,Red Curry,2,14,2020-01-19 13:49:00,A
7441,Pumpkin Curry,3,16,2020-01-19 13:26:00,A
7442,Pumpkin Curry,3,16,2020-01-19 13:33:00,A
7443,Thai Fried Rice,1,13,2020-01-19 13:01:00,B
7444,Basil Fried Rice,1,13,2020-01-19 13:12:00,B
7445,Sticky Rice with Mango,2,6.5,2020-01-19 13:24:00,B
7446,Pad Hi Ma Parn,1,15,2020-01-19 13:31:00,B
7447,Yellow Curry,2,14,2020-01-19 13:37:00,B
7448,Thai Streetfood Noodle,1,13,2020-01-19 13:56:00,A
7449,Green Curry,1,14,2020-01-19 13:05:00,A
7450,Yellow Curry,1,14,2020-01-19 13:00:00,A
7451,Thai Beef Noodle Soup,3,13,2020-01-19 13:19:00,A
7452,Red Curry,1,14,2020-01-19 13:26:00,A
7453,Vegan Fresh Rolls,1,10,2020-01-19 13:03:00,A
7453,Sticky Rice with Mango,1,6.5,2020-01-19 13:03:00,A
7454,Thai Fried Rice,1,13,2020-01-19 13:33:00,B
7455,Pad Thai,1,13,2020-01-19 13:44:00,B
7456,Sticky Rice with Mango,1,6.5,2020-01-19 14:39:00,B
7456,Yellow Curry,1,14,2020-01-19 14:39:00,B
7457,Pad Thai,1,13,2020-01-19 14:22:00,B
7458,Samosa,2,10,2020-01-19 14:35:00,B
7458,Red Curry,2,14,2020-01-19 14:35:00,B
7459,Pad Thai,1,13,2020-01-19 14:16:00,B
7460,Pad Kee Mao,2,13,2020-01-19 14:51:00,B
7461,Pad Hi Ma Parn,2,15,2020-01-19 14:39:00,B
7462,Grilled Salmon,3,22,2020-01-19 14:33:00,A
7463,Pad Thai,1,13,2020-01-19 14:56:00,A
7464,Green Mango Salad,1,15,2020-01-19 14:45:00,A
7465,Pad Ka Nar,1,15,2020-01-19 14:10:00,B
7466,Thai Fried Rice,1,13,2020-01-19 14:41:00,A
7467,Sticky Rice with Mango,1,6.5,2020-01-19 14:16:00,A
7467,Won Ton Soup,1,12,2020-01-19 14:16:00,A
7468,Pad See Ew,1,13,2020-01-19 14:40:00,A
7469,Thai Fried Rice,2,13,2020-01-19 14:13:00,A
7470,Thai Streetfood Noodle,1,13,2020-01-19 14:44:00,A
7471,Egg Rolls,1,10,2020-01-19 14:41:00,A
7472,Yellow Curry,4,14,2020-01-19 14:52:00,A
7473,Won Ton Soup,2,12,2020-01-19 14:58:00,A
7474,Green Curry,3,14,2020-01-19 14:14:00,B
7475,Sticky Rice with Mango,2,6.5,2020-01-19 14:53:00,B
7476,Pad Pak,1,15,2020-01-19 14:08:00,A
7477,Thai Fried Rice,1,13,2020-01-19 14:59:00,A
7478,Grilled Thai Steak,2,20,2020-01-19 14:52:00,A
7479,Pad See Ew,3,13,2020-01-19 14:38:00,B
7480,Green Curry,6,14,2020-01-19 14:34:00,B
7481,Chicken Satay,1,11,2020-01-19 14:17:00,A
7482,Thai Fried Rice,1,13,2020-01-19 14:27:00,B
7483,Pad Prig Khing,1,15,2020-01-19 14:51:00,B
7484,Red Curry,1,14,2020-01-19 14:20:00,B
7485,Thai Beef Noodle Soup,2,13,2020-01-19 14:32:00,A
7486,Yellow Curry,1,14,2020-01-19 14:55:00,A
7487,Red Curry,2,14,2020-01-19 14:29:00,A
7488,Sticky Rice with Mango,1,6.5,2020-01-19 14:21:00,B
7488,Tom Yum Goong,1,16,2020-01-19 14:21:00,B
7489,Pad Thai,1,13,2020-01-19 14:31:00,B
7490,Thai Streetfood Noodle,1,13,2020-01-19 14:32:00,B
7491,Sticky Rice with Mango,1,6.5,2020-01-19 14:38:00,A
7491,Pumpkin Curry,1,16,2020-01-19 14:38:00,A
7492,Tom Yum Goong,1,16,2020-01-19 15:38:00,B
7493,Thai Beef Noodle Soup,2,13,2020-01-19 15:23:00,B
7494,Tom Yum Gai,1,12,2020-01-19 15:34:00,A
7495,Thai Streetfood Noodle,2,13,2020-01-19 15:28:00,A
7496,Sticky Rice with Mango,1,6.5,2020-01-19 15:11:00,B
7496,Pad Thai,1,13,2020-01-19 15:11:00,B
7497,Pad Hi Ma Parn,1,15,2020-01-19 15:42:00,B
7498,Yum Nua,1,12,2020-01-19 15:15:00,B
7499,Pad Ka Nar,1,15,2020-01-19 15:56:00,A
7500,Tom Yum Gai,1,12,2020-01-19 15:48:00,B
7501,Tom Yum Goong,1,16,2020-01-19 15:44:00,A
7502,Sticky Rice with Mango,2,6.5,2020-01-19 15:18:00,B
7502,Vegan Fresh Rolls,2,10,2020-01-19 15:18:00,B
7503,Basil Fried Rice,2,13,2020-01-19 15:17:00,B
7504,Sticky Rice with Mango,1,6.5,2020-01-19 15:52:00,A
7504,Basil Fried Rice,1,13,2020-01-19 15:52:00,A
7505,Grilled Thai Steak,3,20,2020-01-19 15:29:00,B
7506,Pad Khing,1,15,2020-01-19 15:31:00,B
7507,Sticky Rice with Mango,1,6.5,2020-01-19 15:02:00,A
7508,Sticky Rice with Mango,1,6.5,2020-01-19 15:47:00,B
7508,Pad See Ew,1,13,2020-01-19 15:47:00,B
7509,Pad Khing,6,15,2020-01-19 15:54:00,B
7510,Thai Streetfood Noodle,1,13,2020-01-19 15:51:00,B
7511,Sticky Rice with Mango,1,6.5,2020-01-19 15:46:00,B
7511,Tom Yum Gai,1,12,2020-01-19 15:46:00,B
7512,Egg Rolls,2,10,2020-01-19 15:10:00,B
7513,Thai Fried Rice,1,13,2020-01-19 15:47:00,A
7514,Won Ton Soup,1,12,2020-01-19 15:32:00,B
7515,Nam Kao Tod,2,13,2020-01-19 17:03:00,B
7516,Pumpkin Curry,2,16,2020-01-19 17:13:00,B
7517,Basil Fried Rice,1,13,2020-01-19 17:03:00,B
7518,Egg Rolls,4,10,2020-01-19 17:10:00,B
7519,Sticky Rice with Mango,1,6.5,2020-01-19 17:18:00,A
7519,Samosa,1,10,2020-01-19 17:18:00,A
7520,Pad Thai,1,13,2020-01-19 17:09:00,A
7521,Pad See Ew,1,13,2020-01-19 17:31:00,A
7522,Pad Ka Nar,1,15,2020-01-19 17:49:00,B
7523,Basil Fried Rice,4,13,2020-01-19 17:27:00,A
7524,Yellow Curry,1,14,2020-01-19 17:19:00,B
7525,Bar-B-Q Chicken,2,20,2020-01-19 17:50:00,A
7526,Thai Beef Noodle Soup,2,13,2020-01-19 17:09:00,B
7527,Red Curry,4,14,2020-01-19 17:56:00,B
7528,Won Ton Soup,1,12,2020-01-19 17:05:00,B
7529,Sticky Rice with Mango,2,6.5,2020-01-19 17:06:00,A
7529,Yellow Curry,2,14,2020-01-19 17:06:00,A
7530,Sticky Rice with Mango,1,6.5,2020-01-19 17:20:00,B
7531,Grilled Salmon,1,22,2020-01-19 17:01:00,B
7532,Thai Beef Noodle Soup,2,13,2020-01-19 17:15:00,A
7533,Sticky Rice with Mango,2,6.5,2020-01-19 17:07:00,B
7533,Pad Kee Mao,2,13,2020-01-19 17:07:00,B
7534,Sticky Rice with Mango,2,6.5,2020-01-19 17:26:00,A
7535,Sticky Rice with Mango,3,6.5,2020-01-19 17:22:00,B
7536,Tom Yum Goong,2,16,2020-01-19 17:53:00,A
7537,Sticky Rice with Mango,1,6.5,2020-01-19 17:59:00,B
7537,Sticky Rice with Mango,1,6.5,2020-01-19 17:59:00,B
7538,Grilled Thai Steak,1,20,2020-01-19 17:54:00,A
7539,Yum Nua,1,12,2020-01-19 17:47:00,A
7540,Red Curry,1,14,2020-01-19 17:07:00,B
7541,Pra Ram,1,15,2020-01-19 17:15:00,B
7542,Thai Fried Rice,1,13,2020-01-19 17:51:00,A
7543,Won Ton Soup,2,12,2020-01-19 17:28:00,B
7544,Thai Streetfood Noodle,2,13,2020-01-19 17:29:00,B
7545,Thai Beef Noodle Soup,1,13,2020-01-19 17:11:00,A
7546,Green Curry,1,14,2020-01-19 17:19:00,B
7547,Thai Beef Noodle Soup,1,13,2020-01-19 17:14:00,A
7548,Thai Beef Noodle Soup,1,13,2020-01-19 17:17:00,B
7549,Pad Kee Mao,1,13,2020-01-19 18:24:00,B
7550,Pad Khing,1,15,2020-01-19 18:00:00,B
7551,Bar-B-Q Chicken,1,20,2020-01-19 18:10:00,B
7552,Sticky Rice with Mango,3,6.5,2020-01-19 18:57:00,B
7553,Pad Thai,1,13,2020-01-19 18:12:00,B
